datetime,net_profit,buying_cost,selling_revenue,profit_per_mwh,profit_per_mw,cycles,year,month
2020-02-17 23:00:00,35.61999999999989,1422.8600000000001,1458.48,1.7809999999999946,7.915555555555532,2.0,2020,2
2020-02-18 23:00:00,0.15499999999997272,1190.76,1190.915,0.007749999999998636,0.03444444444443838,1.5,2020,2
2020-02-19 23:00:00,-34.445000000000164,1323.6200000000001,1289.175,-1.7222500000000083,-7.654444444444481,1.625,2020,2
2020-02-20 23:00:00,132.02999999999997,955.6500000000001,1087.68,6.601499999999999,29.339999999999993,1.4,2020,2
2020-02-21 23:00:00,-45.664999999999964,1296.545,1250.88,-2.283249999999998,-10.147777777777769,1.7,2020,2
2020-02-22 23:00:00,64.20000000000005,656.385,720.585,3.210000000000002,14.266666666666676,1.025,2020,2
2020-02-23 23:00:00,-10.509999999999991,1350.055,1339.545,-0.5254999999999995,-2.3355555555555534,1.7,2020,2
2020-02-24 23:00:00,143.92999999999995,840.9250000000001,984.855,7.196499999999998,31.984444444444435,1.475,2020,2
2020-02-25 23:00:00,200.3900000000001,740.7249999999999,941.115,10.019500000000004,44.53111111111113,1.4,2020,2
2020-02-26 23:00:00,186.79499999999996,699.315,886.11,9.339749999999999,41.50999999999999,1.4,2020,2
2020-02-27 23:00:00,64.07000000000005,1004.275,1068.345,3.2035000000000027,14.237777777777788,1.625,2020,2
2020-02-28 23:00:00,102.19499999999994,399.345,501.53999999999996,5.1097499999999965,22.709999999999987,1.475,2020,2
2020-02-29 23:00:00,218.69,306.35499999999996,525.045,10.9345,48.59777777777778,1.625,2020,2
2020-03-01 23:00:00,227.75,692.37,920.12,11.3875,50.611111111111114,1.65,2020,3
2020-03-03 22:00:00,162.87999999999988,908.69,1071.57,8.143999999999995,36.19555555555553,1.625,2020,3
2020-03-04 22:00:00,38.39499999999987,685.505,723.8999999999999,1.9197499999999934,8.532222222222194,1.475,2020,3
2020-03-05 22:00:00,262.625,432.92499999999995,695.55,13.13125,58.361111111111114,1.4,2020,3
2020-03-06 22:00:00,60.450000000000045,716.34,776.7900000000001,3.022500000000002,13.433333333333344,1.425,2020,3
2020-03-07 22:00:00,18.960000000000036,928.56,947.52,0.9480000000000018,4.213333333333342,1.875,2020,3
2020-03-08 22:00:00,116.36500000000001,995.4650000000001,1111.8300000000002,5.818250000000001,25.85888888888889,1.7,2020,3
2020-03-09 22:00:00,97.56000000000017,1028.745,1126.305,4.878000000000009,21.68000000000004,1.625,2020,3
2020-03-10 22:00:00,2.709999999999809,1039.7700000000002,1042.48,0.13549999999999046,0.6022222222221798,1.425,2020,3
2020-03-11 22:00:00,-85.65499999999975,1233.125,1147.4700000000003,-4.282749999999988,-19.03444444444439,1.625,2020,3
2020-03-12 22:00:00,78.505,905.48,983.985,3.9252499999999997,17.445555555555554,1.475,2020,3
2020-03-13 22:00:00,-31.124999999999886,983.9849999999999,952.86,-1.5562499999999944,-6.916666666666641,1.475,2020,3
2020-03-14 22:00:00,61.4849999999999,577.5450000000001,639.03,3.074249999999995,13.663333333333311,1.25,2020,3
2020-03-15 22:00:00,165.8599999999999,761.335,927.1949999999999,8.292999999999996,36.857777777777756,1.625,2020,3
2020-03-16 22:00:00,161.05499999999984,677.0250000000001,838.0799999999999,8.052749999999993,35.789999999999964,1.4,2020,3
2020-03-17 22:00:00,67.625,1067.8,1135.425,3.38125,15.027777777777779,1.85,2020,3
2020-03-18 22:00:00,-22.625000000000227,1136.045,1113.4199999999998,-1.1312500000000114,-5.027777777777828,1.925,2020,3
2020-03-19 22:00:00,17.350000000000023,985.445,1002.7950000000001,0.8675000000000012,3.8555555555555605,1.85,2020,3
2020-03-20 22:00:00,23.410000000000082,876.845,900.2550000000001,1.170500000000004,5.2022222222222405,1.7,2020,3
2020-03-21 22:00:00,11.955000000000268,1010.34,1022.2950000000003,0.5977500000000134,2.6566666666667262,1.95,2020,3
2020-03-22 22:00:00,51.725000000000364,1000.9899999999998,1052.7150000000001,2.5862500000000184,11.494444444444525,1.85,2020,3
2020-03-23 22:00:00,97.22000000000025,805.6299999999999,902.8500000000001,4.861000000000013,21.6044444444445,1.625,2020,3
2020-03-24 22:00:00,-28.785000000000537,1276.8300000000004,1248.0449999999998,-1.4392500000000268,-6.3966666666667855,2.1,2020,3
2020-03-25 22:00:00,98.86000000000001,746.825,845.6850000000001,4.9430000000000005,21.96888888888889,1.85,2020,3
2020-03-26 22:00:00,80.04500000000007,853.81,933.855,4.002250000000004,17.787777777777794,1.85,2020,3
2020-03-27 22:00:00,-2.900000000000091,778.1700000000001,775.27,-0.14500000000000454,-0.6444444444444647,1.5,2020,3
2020-03-28 22:00:00,34.67999999999995,668.235,702.915,1.7339999999999975,7.7066666666666555,1.85,2020,3
2020-03-29 23:00:00,187.10500000000008,412.72999999999996,599.835,9.355250000000003,41.578888888888905,1.4,2020,3
2020-03-30 23:00:00,237.01999999999998,568.345,805.365,11.850999999999999,52.67111111111111,1.7,2020,3
2020-03-31 23:00:00,71.32499999999982,639.7950000000001,711.1199999999999,3.566249999999991,15.849999999999959,1.4,2020,3
2020-04-01 23:00:00,97.93000000000006,887.495,985.4250000000001,4.896500000000003,21.762222222222235,2.075,2020,4
2020-04-03 22:00:00,-7.14999999999992,367.80999999999995,360.66,-0.35749999999999604,-1.5888888888888713,1.25,2020,4
2020-04-04 22:00:00,165.21999999999994,193.91,359.12999999999994,8.260999999999997,36.71555555555554,1.925,2020,4
2020-04-05 22:00:00,131.69500000000005,741.845,873.5400000000001,6.584750000000002,29.265555555555565,1.775,2020,4
2020-04-06 22:00:00,38.194999999999936,596.98,635.175,1.9097499999999967,8.487777777777763,1.475,2020,4
2020-04-07 22:00:00,15.875,820.375,836.25,0.79375,3.5277777777777777,1.85,2020,4
2020-04-08 22:00:00,63.860000000000014,652.345,716.205,3.1930000000000005,14.191111111111114,1.625,2020,4
2020-04-09 22:00:00,119.7000000000001,456.705,576.4050000000001,5.985000000000005,26.600000000000023,1.4,2020,4
2020-04-10 22:00:00,101.88499999999988,652.59,754.4749999999999,5.0942499999999935,22.641111111111083,1.725,2020,4
2020-04-11 22:00:00,45.95500000000004,614.105,660.0600000000001,2.297750000000002,10.21222222222223,1.925,2020,4
2020-04-12 22:00:00,110.86000000000001,521.495,632.355,5.543000000000001,24.63555555555556,1.4,2020,4
2020-04-13 22:00:00,122.37499999999989,712.72,835.0949999999999,6.118749999999994,27.194444444444418,1.85,2020,4
2020-04-14 22:00:00,75.85000000000008,428.10499999999996,503.95500000000004,3.792500000000004,16.855555555555572,1.475,2020,4
2020-04-15 22:00:00,72.67500000000001,360.91499999999996,433.59,3.6337500000000005,16.150000000000002,1.625,2020,4
2020-04-16 22:00:00,109.70000000000005,391.27,500.97,5.485000000000002,24.377777777777787,1.625,2020,4
2020-04-17 22:00:00,71.78500000000008,905.345,977.1300000000001,3.5892500000000043,15.95222222222224,2.3,2020,4
2020-04-18 22:00:00,-22.814999999999998,500.07000000000005,477.25500000000005,-1.14075,-5.069999999999999,1.925,2020,4
2020-04-19 22:00:00,169.76499999999987,317.55500000000006,487.31999999999994,8.488249999999994,37.72555555555553,1.85,2020,4
2020-04-20 22:00:00,45.49000000000001,308.78,354.27,2.2745000000000006,10.108888888888892,1.85,2020,4
2020-04-21 22:00:00,209.92500000000007,238.03499999999997,447.96000000000004,10.496250000000003,46.65000000000001,1.85,2020,4
2020-04-22 22:00:00,89.02500000000009,504.12,593.1450000000001,4.451250000000004,19.783333333333353,1.625,2020,4
2020-04-23 22:00:00,93.17499999999995,535.4150000000001,628.59,4.658749999999998,20.705555555555545,1.625,2020,4
2020-04-24 22:00:00,93.6450000000001,662.6549999999999,756.3,4.682250000000005,20.81000000000002,2.15,2020,4
2020-04-25 22:00:00,58.045000000000016,392.765,450.81,2.902250000000001,12.898888888888893,1.475,2020,4
2020-04-26 22:00:00,30.19500000000005,621.435,651.63,1.5097500000000026,6.7100000000000115,1.7,2020,4
2020-04-27 22:00:00,124.66499999999996,502.755,627.42,6.233249999999998,27.703333333333326,1.625,2020,4
2020-04-28 22:00:00,30.779999999999973,324.24,355.02,1.5389999999999986,6.839999999999994,1.625,2020,4
2020-04-29 22:00:00,68.33500000000004,231.635,299.97,3.4167500000000017,15.185555555555563,1.85,2020,4
2020-04-30 22:00:00,77.88499999999998,111.00000000000001,188.885,3.8942499999999987,17.307777777777773,1.8,2020,4
2020-05-01 22:00:00,152.065,252.39,404.455,7.60325,33.79222222222222,1.65,2020,5
2020-05-02 22:00:00,48.404999999999916,454.44,502.8449999999999,2.420249999999996,10.756666666666648,1.625,2020,5
2020-05-04 21:00:00,49.29500000000007,607.05,656.345,2.4647500000000035,10.95444444444446,1.875,2020,5
2020-05-05 21:00:00,20.065000000000055,697.305,717.37,1.0032500000000026,4.458888888888901,1.65,2020,5
2020-05-06 21:00:00,-7.040000000000077,661.19,654.15,-0.35200000000000387,-1.5644444444444616,1.7,2020,5
2020-05-07 21:00:00,7.5899999999998045,770.1600000000001,777.7499999999999,0.37949999999999023,1.6866666666666232,2.1,2020,5
2020-05-08 21:00:00,-55.02499999999998,718.53,663.505,-2.751249999999999,-12.227777777777773,1.95,2020,5
2020-05-09 21:00:00,18.614999999999952,360.63,379.24499999999995,0.9307499999999976,4.136666666666656,1.475,2020,5
2020-05-10 21:00:00,79.43999999999994,478.485,557.925,3.971999999999997,17.65333333333332,1.85,2020,5
2020-05-11 21:00:00,13.809999999999945,978.4200000000001,992.23,0.6904999999999972,3.0688888888888766,2.175,2020,5
2020-05-12 21:00:00,-33.264999999999986,707.395,674.13,-1.6632499999999992,-7.39222222222222,1.475,2020,5
2020-05-13 21:00:00,-46.47500000000002,915.5,869.025,-2.3237500000000013,-10.327777777777783,1.925,2020,5
2020-05-14 21:00:00,36.114999999999895,733.58,769.6949999999999,1.8057499999999949,8.025555555555533,1.925,2020,5
2020-05-15 21:00:00,31.774999999999977,554.635,586.41,1.5887499999999988,7.0611111111111065,1.925,2020,5
2020-05-16 21:00:00,86.03000000000003,373.005,459.035,4.301500000000002,19.117777777777786,1.5,2020,5
2020-05-17 21:00:00,-63.44999999999993,1063.935,1000.485,-3.1724999999999968,-14.099999999999985,2.1,2020,5
2020-05-18 21:00:00,-76.71999999999991,990.0550000000001,913.3350000000002,-3.835999999999996,-17.048888888888868,1.925,2020,5
2020-05-19 21:00:00,-69.7600000000001,1009.5400000000001,939.78,-3.4880000000000053,-15.502222222222246,1.925,2020,5
2020-05-20 21:00:00,-70.28500000000008,1108.395,1038.11,-3.514250000000004,-15.618888888888907,2.025,2020,5
2020-05-21 21:00:00,-66.61500000000024,1121.73,1055.1149999999998,-3.3307500000000116,-14.803333333333386,1.95,2020,5
2020-05-22 21:00:00,-36.14499999999998,603.895,567.75,-1.8072499999999991,-8.032222222222218,1.7,2020,5
2020-05-23 21:00:00,36.98999999999995,399.27,436.25999999999993,1.8494999999999977,8.21999999999999,2.175,2020,5
2020-05-24 21:00:00,56.68500000000006,748.785,805.47,2.834250000000003,12.59666666666668,1.725,2020,5
2020-05-25 21:00:00,20.409999999999968,711.845,732.255,1.0204999999999984,4.535555555555549,1.7,2020,5
2020-05-26 21:00:00,3.69500000000005,878.68,882.375,0.1847500000000025,0.8211111111111222,1.85,2020,5
2020-05-27 21:00:00,-82.17499999999995,1361.255,1279.0800000000002,-4.108749999999998,-18.261111111111102,2.375,2020,5
2020-05-28 21:00:00,-58.25499999999988,1301.76,1243.505,-2.912749999999994,-12.94555555555553,2.025,2020,5
2020-05-29 21:00:00,-22.64500000000021,1091.34,1068.6949999999997,-1.1322500000000104,-5.032222222222269,1.95,2020,5
2020-05-30 21:00:00,44.065000000000055,1007.5350000000001,1051.6000000000001,2.203250000000003,9.792222222222234,1.875,2020,5
2020-05-31 21:00:00,-109.66000000000008,1466.25,1356.59,-5.483000000000004,-24.368888888888907,2.175,2020,5
2020-06-01 21:00:00,-93.66999999999985,1025.6399999999999,931.97,-4.6834999999999924,-20.81555555555552,1.5,2020,6
2020-06-02 21:00:00,15.670000000000073,670.77,686.44,0.7835000000000036,3.4822222222222385,1.5,2020,6
2020-06-04 20:00:00,61.10500000000002,924.4949999999999,985.5999999999999,3.055250000000001,13.578888888888892,1.95,2020,6
2020-06-05 20:00:00,-94.29500000000007,1114.97,1020.675,-4.714750000000004,-20.954444444444462,1.925,2020,6
2020-06-06 20:00:00,-0.9500000000000455,553.34,552.39,-0.047500000000002277,-0.2111111111111212,1.475,2020,6
2020-06-07 20:00:00,60.02499999999998,845.4300000000001,905.455,3.001249999999999,13.338888888888883,1.725,2020,6
2020-06-08 20:00:00,23.52500000000009,1062.16,1085.6850000000002,1.1762500000000045,5.227777777777798,1.925,2020,6
2020-06-09 20:00:00,4.415000000000191,992.9549999999999,997.3700000000001,0.22075000000000955,0.9811111111111536,1.725,2020,6
2020-06-10 20:00:00,-30.305000000000177,711.1050000000001,680.8,-1.5152500000000089,-6.734444444444484,1.5,2020,6
2020-06-11 20:00:00,50.69999999999999,497.565,548.265,2.5349999999999993,11.266666666666664,1.425,2020,6
2020-06-12 20:00:00,-19.2650000000001,649.365,630.0999999999999,-0.963250000000005,-4.281111111111134,1.725,2020,6
2020-06-13 20:00:00,-20.80499999999995,666.0600000000001,645.2550000000001,-1.0402499999999975,-4.623333333333322,1.325,2020,6
2020-06-14 20:00:00,79.71500000000037,1192.5849999999998,1272.3000000000002,3.9857500000000186,17.714444444444528,2.075,2020,6
2020-06-15 20:00:00,-25.184999999999945,1007.595,982.4100000000001,-1.2592499999999973,-5.596666666666654,1.7,2020,6
2020-06-16 20:00:00,-24.564999999999827,1407.34,1382.775,-1.2282499999999914,-5.4588888888888505,2.15,2020,6
2020-06-17 20:00:00,-68.19000000000005,1182.525,1114.335,-3.4095000000000026,-15.153333333333345,1.725,2020,6
2020-06-18 20:00:00,-23.47999999999979,1080.59,1057.1100000000001,-1.1739999999999895,-5.217777777777731,1.7,2020,6
2020-06-19 20:00:00,-75.78999999999996,1248.2649999999999,1172.475,-3.789499999999998,-16.842222222222215,2.0,2020,6
2020-06-20 20:00:00,-85.77999999999997,1043.815,958.0350000000001,-4.288999999999999,-19.062222222222218,1.925,2020,6
2020-06-21 20:00:00,153.82000000000016,830.5999999999999,984.4200000000001,7.691000000000008,34.18222222222226,1.625,2020,6
2020-06-22 20:00:00,32.81000000000017,1227.79,1260.6000000000001,1.6405000000000087,7.2911111111111495,1.925,2020,6
2020-06-23 20:00:00,-52.83499999999981,1322.075,1269.2400000000002,-2.6417499999999903,-11.741111111111069,1.85,2020,6
2020-06-24 20:00:00,-70.90000000000009,1651.045,1580.145,-3.5450000000000044,-15.755555555555576,2.15,2020,6
2020-06-25 20:00:00,-74.87499999999977,1352.185,1277.3100000000002,-3.743749999999989,-16.63888888888884,1.85,2020,6
2020-06-26 20:00:00,-94.40000000000009,1313.765,1219.365,-4.720000000000004,-20.9777777777778,2.15,2020,6
2020-06-27 20:00:00,-87.72500000000014,948.6350000000001,860.91,-4.386250000000007,-19.494444444444476,1.625,2020,6
2020-06-28 20:00:00,-38.24499999999989,1576.5749999999998,1538.33,-1.9122499999999945,-8.498888888888864,2.175,2020,6
2020-06-29 20:00:00,13.139999999999873,1237.47,1250.61,0.6569999999999936,2.9199999999999715,1.8,2020,6
2020-06-30 20:00:00,-47.67000000000007,1459.575,1411.905,-2.3835000000000037,-10.59333333333335,2.025,2020,6
2020-07-01 20:00:00,8.960000000000036,981.3699999999999,990.3299999999999,0.44800000000000184,1.9911111111111193,1.475,2020,7
2020-07-02 20:00:00,108.73500000000013,1272.945,1381.68,5.436750000000006,24.163333333333362,2.0,2020,7
2020-07-03 20:00:00,-89.81999999999988,581.1299999999999,491.31,-4.490999999999994,-19.959999999999972,1.05,2020,7
2020-07-05 19:00:00,130.22000000000014,822.8499999999999,953.07,6.511000000000007,28.93777777777781,1.7,2020,7
2020-07-06 19:00:00,63.3449999999998,1403.4900000000002,1466.835,3.16724999999999,14.076666666666622,2.15,2020,7
2020-07-07 19:00:00,-36.144999999999754,1442.9699999999998,1406.825,-1.8072499999999878,-8.032222222222167,1.95,2020,7
2020-07-08 19:00:00,15.659999999999854,1327.08,1342.7399999999998,0.7829999999999927,3.4799999999999676,1.8,2020,7
2020-07-09 19:00:00,-24.82500000000016,929.2050000000002,904.38,-1.241250000000008,-5.516666666666702,1.275,2020,7
2020-07-10 19:00:00,-77.37999999999988,1012.545,935.1650000000001,-3.868999999999994,-17.19555555555553,1.725,2020,7
2020-07-11 19:00:00,-63.49500000000012,869.7450000000001,806.25,-3.1747500000000057,-14.110000000000026,1.575,2020,7
2020-07-12 19:00:00,75.37499999999977,1235.535,1310.9099999999999,3.7687499999999887,16.74999999999995,1.95,2020,7
2020-07-13 19:00:00,-4.115000000000009,1131.515,1127.4,-0.20575000000000046,-0.9144444444444465,1.7,2020,7
2020-07-14 19:00:00,4.374999999999773,1030.005,1034.3799999999999,0.21874999999998862,0.9722222222221717,1.725,2020,7
2020-07-15 19:00:00,61.989999999999895,920.055,982.0449999999998,3.0994999999999946,13.775555555555533,1.5,2020,7
2020-07-16 19:00:00,-28.785000000000082,1068.075,1039.29,-1.4392500000000041,-6.396666666666685,1.725,2020,7
2020-07-17 19:00:00,-18.235000000000014,873.78,855.545,-0.9117500000000007,-4.052222222222225,1.5,2020,7
2020-07-18 19:00:00,-103.63,1051.365,947.735,-5.1815,-23.028888888888886,1.725,2020,7
2020-07-19 19:00:00,48.75000000000023,1136.61,1185.3600000000001,2.4375000000000115,10.833333333333384,1.725,2020,7
2020-07-20 19:00:00,2.849999999999909,1252.17,1255.02,0.14249999999999546,0.6333333333333131,1.8,2020,7
2020-07-21 19:00:00,-94.74499999999989,1701.3049999999998,1606.56,-4.737249999999994,-21.05444444444442,2.15,2020,7
2020-07-22 19:00:00,-111.41500000000019,1427.5800000000002,1316.165,-5.570750000000009,-24.758888888888933,1.725,2020,7
2020-07-23 19:00:00,-15.785000000000082,897.5100000000001,881.725,-0.7892500000000041,-3.507777777777796,1.275,2020,7
2020-07-24 19:00:00,-37.794999999999845,1139.685,1101.89,-1.8897499999999923,-8.398888888888855,1.725,2020,7
2020-07-25 19:00:00,-86.02000000000021,1034.4900000000002,948.47,-4.301000000000011,-19.115555555555602,1.8,2020,7
2020-07-26 19:00:00,16.725000000000136,1208.31,1225.035,0.8362500000000068,3.716666666666697,1.725,2020,7
2020-07-27 19:00:00,0.01999999999998181,1034.22,1034.24,0.0009999999999990906,0.0044444444444404025,1.5,2020,7
2020-07-28 19:00:00,22.84999999999991,1216.35,1239.1999999999998,1.1424999999999954,5.077777777777758,1.725,2020,7
2020-07-29 19:00:00,-57.65000000000009,1535.235,1477.5849999999998,-2.8825000000000047,-12.811111111111131,1.95,2020,7
2020-07-30 19:00:00,-51.0,1420.1550000000002,1369.1550000000002,-2.55,-11.333333333333334,1.775,2020,7
2020-07-31 19:00:00,-62.81999999999971,1297.1249999999998,1234.305,-3.1409999999999854,-13.959999999999935,1.925,2020,7
2020-08-01 19:00:00,-111.04499999999996,935.895,824.85,-5.552249999999998,-24.67666666666666,1.7,2020,8
2020-08-02 19:00:00,89.44500000000016,955.7849999999999,1045.23,4.472250000000008,19.876666666666704,1.5,2020,8
2020-08-03 19:00:00,-28.789999999999964,1170.435,1141.645,-1.4394999999999982,-6.39777777777777,1.725,2020,8
2020-08-05 18:00:00,-8.3900000000001,1367.45,1359.06,-0.419500000000005,-1.8644444444444668,1.925,2020,8
2020-08-06 18:00:00,-0.22000000000002728,1429.2900000000002,1429.0700000000002,-0.011000000000001365,-0.04888888888889495,1.95,2020,8
2020-08-07 18:00:00,-117.20999999999981,1471.9799999999998,1354.77,-5.86049999999999,-26.046666666666624,2.0,2020,8
2020-08-08 18:00:00,-112.18500000000017,1088.325,976.1399999999999,-5.609250000000008,-24.93000000000004,1.575,2020,8
2020-08-09 18:00:00,47.389999999999645,1200.19,1247.5799999999997,2.369499999999982,10.531111111111032,1.7,2020,8
2020-08-10 18:00:00,-22.83499999999981,1282.8149999999998,1259.98,-1.1417499999999905,-5.074444444444402,1.725,2020,8
2020-08-11 18:00:00,-21.84999999999991,926.895,905.0450000000001,-1.0924999999999954,-4.855555555555536,1.275,2020,8
2020-08-12 18:00:00,-43.3599999999999,1496.125,1452.765,-2.167999999999995,-9.635555555555534,1.925,2020,8
2020-08-13 18:00:00,-28.925000000000068,975.1650000000001,946.24,-1.4462500000000034,-6.427777777777793,1.35,2020,8
2020-08-14 18:00:00,-74.005,1078.47,1004.465,-3.7002499999999996,-16.445555555555554,1.725,2020,8
2020-08-15 18:00:00,-0.904999999999859,818.9999999999999,818.095,-0.04524999999999295,-0.2011111111110798,1.575,2020,8
2020-08-16 18:00:00,52.47999999999979,1119.17,1171.6499999999999,2.6239999999999895,11.662222222222177,1.7,2020,8
2020-08-17 18:00:00,74.41000000000008,1180.79,1255.2,3.720500000000004,16.535555555555575,1.7,2020,8
2020-08-18 18:00:00,-15.690000000000055,1078.23,1062.54,-0.7845000000000028,-3.486666666666679,1.475,2020,8
2020-08-19 18:00:00,119.14999999999998,861.16,980.31,5.957499999999999,26.477777777777774,1.475,2020,8
2020-08-20 18:00:00,79.4849999999999,1063.74,1143.225,3.974249999999995,17.663333333333313,1.7,2020,8
2020-08-21 18:00:00,8.18500000000006,860.985,869.1700000000001,0.40925000000000294,1.818888888888902,1.35,2020,8
2020-08-22 18:00:00,18.095000000000255,1062.85,1080.9450000000002,0.9047500000000127,4.021111111111168,1.925,2020,8
2020-08-23 18:00:00,130.54500000000007,1416.1799999999998,1546.725,6.527250000000004,29.010000000000016,2.15,2020,8
2020-08-24 18:00:00,39.98000000000013,942.1949999999999,982.1750000000001,1.9990000000000065,8.884444444444474,1.275,2020,8
2020-08-25 18:00:00,-0.11000000000012733,919.47,919.3599999999999,-0.005500000000006366,-0.02444444444447274,1.275,2020,8
2020-08-26 18:00:00,8.210000000000264,1342.465,1350.6750000000002,0.4105000000000132,1.8244444444445032,1.55,2020,8
2020-08-27 18:00:00,20.810000000000173,1016.4299999999998,1037.24,1.0405000000000086,4.6244444444444825,1.275,2020,8
2020-08-28 18:00:00,16.535000000000082,941.1,957.6350000000001,0.8267500000000041,3.674444444444463,1.5,2020,8
